Datetime,Distance,Flow Rate,humidity,rain,soil_moisture,temperature
2024/12/25 09:25:05,2.38,0.26,52.62,0.0,6.19,32.04
2024/12/25 09:25:10,2.39,0.23,59.33,0.0,8.05,31.9
2024/12/25 09:25:15,2.38,0.23,55.48,0.0,8.52,32.76
2024/12/25 09:25:20,2.39,0.38,54.85,0.0,5.88,29.81
2024/12/25 09:25:25,2.38,0.22,54.77,0.0,6.33,29.13
2024/12/25 09:25:30,2.38,0.44,54.27,0.0,9.51,31.09
2024/12/25 09:25:35,2.38,0.42,56.98,0.0,8.39,30.0
2024/12/25 09:25:40,2.38,0.31,58.4,0.0,9.23,30.67
2024/12/25 09:25:45,2.37,0.2,59.62,0.0,8.91,32.34
2024/12/25 09:25:50,2.38,0.28,56.78,0.0,9.22,32.11
2024/12/25 09:25:55,2.37,0.4,51.42,0.0,8.38,30.68
2024/12/25 09:26:00,2.37,0.46,54.36,0.0,8.51,32.61
2024/12/25 09:26:05,2.37,0.46,55.39,0.0,7.1,29.43
2024/12/25 09:26:10,2.38,0.43,51.93,0.0,9.5,29.04
2024/12/25 09:26:15,2.39,0.23,53.46,0.0,9.13,30.62
2024/12/25 09:26:20,2.4,0.22,52.74,0.0,7.78,31.85
2024/12/25 09:26:25,2.4,0.37,57.94,0.0,5.61,30.34
2024/12/25 09:26:30,2.4,0.38,54.45,0.0,9.0,29.63
2024/12/25 09:26:35,2.4,0.28,50.67,0.0,5.01,32.14
2024/12/25 09:26:40,2.4,0.32,52.97,0.0,6.92,32.99
2024/12/25 09:26:45,2.4,0.24,55.2,0.0,5.32,29.33
2024/12/25 09:26:50,2.4,0.4,54.86,0.0,9.7,32.22
2024/12/25 09:26:55,2.4,0.29,53.59,0.0,7.69,31.46
2024/12/25 09:27:00,2.4,0.21,58.96,0.0,9.96,30.65
2024/12/25 09:27:05,2.41,0.48,50.82,0.0,6.95,30.74
2024/12/25 09:27:10,2.4,0.2,53.54,0.0,7.71,29.12
2024/12/25 09:27:15,2.4,0.43,54.21,0.0,7.69,32.82
2024/12/25 09:27:20,2.39,0.34,58.99,0.0,9.79,29.57
2024/12/25 09:27:25,2.4,0.46,50.87,0.0,7.51,31.33
2024/12/25 09:27:30,2.4,0.34,56.57,0.0,8.07,29.32
2024/12/25 09:27:35,2.4,0.22,53.64,0.0,8.81,30.13
2024/12/25 09:27:40,2.39,0.24,56.36,0.0,8.07,31.26
2024/12/25 09:27:45,2.39,0.42,53.06,0.0,6.16,32.87
2024/12/25 09:27:50,2.38,0.34,50.94,0.0,6.88,32.76
2024/12/25 09:27:55,2.37,0.41,56.98,0.0,9.49,31.82
2024/12/25 09:28:00,2.38,0.34,56.26,0.0,9.75,31.97
2024/12/25 09:28:05,2.37,0.4,53.56,0.0,9.31,31.78
2024/12/25 09:28:10,2.38,0.26,58.08,0.0,5.08,30.81
2024/12/25 09:28:15,2.38,0.31,52.99,0.0,5.25,32.35
2024/12/25 09:28:20,2.38,0.28,51.85,0.0,8.56,29.94
2024/12/25 09:28:25,2.38,0.28,59.98,0.0,6.9,31.07
2024/12/25 09:28:30,2.38,0.35,53.11,0.0,8.76,30.56
2024/12/25 09:28:35,2.38,0.49,57.04,0.0,9.53,29.17
2024/12/25 09:28:40,2.37,0.35,59.26,0.0,9.89,32.55
2024/12/25 09:28:45,2.37,0.31,57.91,0.0,9.14,30.49
2024/12/25 09:28:50,2.38,0.41,51.26,0.0,9.64,30.46
2024/12/25 09:28:55,2.38,0.33,59.1,0.0,7.4,30.77
2024/12/25 09:29:00,2.39,0.23,57.97,0.0,9.54,32.51
2024/12/25 09:29:05,2.4,0.4,57.38,0.0,5.86,31.69
2024/12/25 09:29:10,2.41,0.27,50.16,0.0,5.02,31.03
2024/12/25 09:29:15,2.4,0.33,54.66,0.0,6.61,29.92
2024/12/25 09:29:20,2.4,0.33,54.73,0.0,9.72,30.16
2024/12/25 09:29:25,2.41,0.33,51.27,0.0,7.87,31.54
2024/12/25 09:29:30,2.42,0.43,50.62,0.0,8.23,32.54
2024/12/25 09:29:35,2.42,0.2,53.23,0.0,6.03,29.96
2024/12/25 09:29:40,2.41,0.33,58.39,0.0,7.18,29.07
2024/12/25 09:29:45,2.42,0.37,54.07,0.0,7.02,31.07
2024/12/25 09:29:50,2.42,0.26,58.84,0.0,7.82,29.91
2024/12/25 09:29:55,2.42,0.35,55.44,0.0,6.01,30.47
2024/12/25 09:30:00,2.43,0.23,57.96,0.0,7.93,29.14
2024/12/25 09:30:05,2.43,0.48,51.03,0.0,5.17,30.62
2024/12/25 09:30:10,2.42,0.49,53.68,0.0,6.58,30.65
2024/12/25 09:30:15,2.43,0.33,59.36,0.0,9.45,29.82
2024/12/25 09:30:20,2.43,0.48,53.78,0.0,7.1,32.9
2024/12/25 09:30:25,2.42,0.34,55.05,0.0,5.16,31.28
2024/12/25 09:30:30,2.42,0.22,56.21,0.0,8.59,29.73
2024/12/25 09:30:35,2.42,0.34,55.07,0.0,7.17,29.29
2024/12/25 09:30:40,2.42,0.21,55.94,0.0,5.77,30.36
2024/12/25 09:30:45,2.41,0.47,53.01,0.0,8.06,30.35
2024/12/25 09:30:50,2.42,0.3,58.55,0.0,9.1,31.55
2024/12/25 09:30:55,2.43,0.42,53.26,0.0,8.37,30.98
2024/12/25 09:31:00,2.43,0.45,50.95,0.0,8.56,29.92
2024/12/25 09:31:05,2.44,0.21,50.14,0.0,9.62,31.78
2024/12/25 09:31:10,2.43,0.36,54.4,0.0,9.0,29.44
2024/12/25 09:31:15,2.43,0.41,58.29,0.0,6.51,31.61
2024/12/25 09:31:20,2.44,0.36,58.05,0.0,7.18,31.86
2024/12/25 09:31:25,2.44,0.29,53.16,0.0,9.45,29.53
2024/12/25 09:31:30,2.45,0.34,58.68,0.0,9.95,30.65
2024/12/25 09:31:35,2.44,0.48,58.94,0.0,9.46,30.02
2024/12/25 09:31:40,2.44,0.42,57.3,0.0,5.35,29.96
2024/12/25 09:31:45,2.45,0.38,50.49,0.0,8.64,30.34
2024/12/25 09:31:50,2.45,0.21,50.16,0.0,9.65,31.15
2024/12/25 09:31:55,2.45,0.38,54.82,0.0,9.57,29.55
2024/12/25 09:32:00,2.45,0.33,55.08,0.0,6.15,31.01
2024/12/25 09:32:05,2.45,0.36,57.85,0.0,9.55,31.29
2024/12/25 09:32:10,2.44,0.21,51.92,0.0,7.41,30.92
2024/12/25 09:32:15,2.44,0.32,56.6,0.0,5.26,29.62
2024/12/25 09:32:20,2.44,0.33,58.34,0.0,9.02,30.32
2024/12/25 09:32:25,2.44,0.5,56.94,0.0,9.96,32.43
2024/12/25 09:32:30,2.44,0.44,50.11,0.0,5.3,30.02
2024/12/25 09:32:35,2.44,0.36,59.32,0.0,7.97,33.0
2024/12/25 09:32:40,2.44,0.28,58.52,0.0,6.89,29.55
2024/12/25 09:32:45,2.44,0.31,51.74,0.0,5.22,29.78
2024/12/25 09:32:50,2.44,0.26,50.53,0.0,6.72,30.04
2024/12/25 09:32:55,2.43,0.41,50.05,0.0,6.85,31.72
2024/12/25 09:33:00,2.43,0.24,56.34,0.0,6.51,31.54
2024/12/25 09:33:05,2.43,0.33,54.0,0.0,7.03,29.31
2024/12/25 09:33:10,2.44,0.35,51.63,0.0,9.23,32.84
2024/12/25 09:33:15,2.43,0.31,54.11,0.0,9.27,32.57
2024/12/25 09:33:20,2.44,0.22,53.36,0.0,8.26,32.07
2024/12/25 09:33:25,2.45,0.27,53.29,0.0,7.27,29.71
2024/12/25 09:33:30,2.45,0.37,51.16,0.0,8.98,29.62
2024/12/25 09:33:35,2.45,0.48,54.41,0.0,8.99,29.3
2024/12/25 09:33:40,2.45,0.23,58.39,0.0,6.8,30.01
2024/12/25 09:33:45,2.45,0.24,53.01,0.0,8.47,29.17
2024/12/25 09:33:50,2.44,0.31,50.74,0.0,9.31,29.23
2024/12/25 09:33:55,2.44,0.41,50.11,0.0,9.09,30.91
2024/12/25 09:34:00,2.44,0.48,59.65,0.0,8.93,29.31
2024/12/25 09:34:05,2.43,0.3,58.39,0.0,7.0,32.15
2024/12/25 09:34:10,2.44,0.49,53.55,0.0,5.58,29.01
2024/12/25 09:34:15,2.44,0.32,56.12,0.0,7.79,32.14
2024/12/25 09:34:20,2.43,0.44,53.09,0.0,7.7,29.44
2024/12/25 09:34:25,2.44,0.38,50.11,0.0,7.12,31.01
2024/12/25 09:34:30,2.44,0.34,55.69,0.0,6.33,32.32
2024/12/25 09:34:35,2.44,0.41,54.92,0.0,9.55,32.5
2024/12/25 09:34:40,2.45,0.47,51.94,0.0,9.63,30.52
2024/12/25 09:34:45,2.45,0.23,58.49,0.0,7.23,30.91
2024/12/25 09:34:50,2.44,0.37,53.63,0.0,9.35,30.39
2024/12/25 09:34:55,2.44,0.34,58.92,0.0,8.09,31.93
2024/12/25 09:35:00,2.44,0.33,50.81,0.0,8.48,30.02
2024/12/25 09:35:05,2.43,0.37,58.56,0.0,7.86,32.37
2024/12/25 09:35:10,2.44,0.25,52.56,0.0,6.26,29.49
2024/12/25 09:35:15,2.44,0.5,50.64,0.0,6.46,29.81
2024/12/25 09:35:20,2.44,0.24,53.2,0.0,8.65,32.38
2024/12/25 09:35:25,2.45,0.37,59.54,0.0,8.03,30.64
2024/12/25 09:35:30,2.45,0.32,51.48,0.0,7.67,29.3
2024/12/25 09:35:35,2.44,0.38,58.97,0.0,9.77,30.17
2024/12/25 09:35:40,2.44,0.23,56.96,0.0,5.94,31.73
2024/12/25 09:35:45,2.43,0.5,56.6,0.0,5.05,30.36
2024/12/25 09:35:50,2.44,0.37,56.62,0.0,8.65,29.49
2024/12/25 09:35:55,2.43,0.47,52.84,0.0,5.2,30.85
2024/12/25 09:36:00,2.43,0.42,54.08,0.0,8.24,30.4
2024/12/25 09:36:05,2.44,0.29,52.1,0.0,8.74,29.34
2024/12/25 09:36:10,2.44,0.2,53.92,0.0,9.53,31.13
2024/12/25 09:36:15,2.44,0.22,55.83,0.0,6.08,31.24
2024/12/25 09:36:20,2.45,0.48,51.25,0.0,7.35,30.75
2024/12/25 09:36:25,2.45,0.49,58.56,0.0,5.48,31.96
2024/12/25 09:36:30,2.45,0.29,58.49,0.0,9.53,30.95
2024/12/25 09:36:35,2.45,0.34,52.8,0.0,7.72,30.05
2024/12/25 09:36:40,2.45,0.35,55.82,0.0,8.66,29.34
2024/12/25 09:36:45,2.45,0.49,53.54,0.0,9.37,32.31
2024/12/25 09:36:50,2.44,0.27,55.92,0.0,7.65,29.51
2024/12/25 09:36:55,2.45,0.29,57.18,0.0,6.23,31.55
2024/12/25 09:37:00,2.45,0.45,51.32,0.0,6.78,31.86
2024/12/25 09:37:05,2.45,0.32,50.91,0.0,5.29,31.2
2024/12/25 09:37:10,2.44,0.4,51.86,0.0,7.47,31.34
2024/12/25 09:37:15,2.45,0.49,50.89,0.0,6.14,29.97
2024/12/25 09:37:20,2.45,0.37,52.49,0.0,8.27,31.13
2024/12/25 09:37:25,2.45,0.22,52.42,0.0,5.11,29.97
2024/12/25 09:37:30,2.44,0.26,53.42,0.0,5.38,32.67
2024/12/25 09:37:35,2.44,0.47,57.96,0.0,8.77,30.17
2024/12/25 09:37:40,2.43,0.35,54.56,0.0,9.18,32.22
2024/12/25 09:37:45,2.44,0.26,56.63,0.0,8.65,30.97
2024/12/25 09:37:50,2.43,0.34,57.79,0.0,9.19,30.1
2024/12/25 09:37:55,2.43,0.45,58.0,0.0,9.25,29.72
2024/12/25 09:38:00,2.44,0.46,53.61,0.0,6.19,31.1
2024/12/25 09:38:05,2.43,0.28,51.62,0.0,6.01,32.09
2024/12/25 09:38:10,2.42,0.46,51.41,0.0,7.39,31.11
2024/12/25 09:38:15,2.41,0.39,59.82,0.0,7.0,30.37
2024/12/25 09:38:20,2.42,0.28,52.08,0.0,9.97,29.32
2024/12/25 09:38:25,2.42,0.37,50.47,0.0,8.5,32.9
2024/12/25 09:38:30,2.43,0.37,53.98,0.0,7.25,29.41
2024/12/25 09:38:35,2.42,0.37,55.66,0.0,8.94,29.9
2024/12/25 09:38:40,2.43,0.43,54.8,0.0,9.39,32.86
2024/12/25 09:38:45,2.44,0.28,50.09,0.0,6.44,29.91
2024/12/25 09:38:50,2.44,0.39,53.51,0.0,6.43,31.24
2024/12/25 09:38:55,2.43,0.49,59.15,0.0,7.0,30.49
2024/12/25 09:39:00,2.43,0.26,52.51,0.0,6.13,32.48
2024/12/25 09:39:05,2.43,0.2,56.55,0.0,6.96,29.06
2024/12/25 09:39:10,2.44,0.23,52.5,0.0,9.95,31.25
2024/12/25 09:39:15,2.44,0.28,59.95,0.0,9.18,29.11
2024/12/25 09:39:20,2.45,0.21,50.3,0.0,7.47,29.99
2024/12/25 09:39:25,2.44,0.27,51.27,0.0,8.3,29.85
2024/12/25 09:39:30,2.45,0.4,54.75,0.0,9.26,30.69
2024/12/25 09:39:35,2.44,0.2,58.69,0.0,9.97,32.35
2024/12/25 09:39:40,2.44,0.38,55.92,0.0,5.65,29.68
2024/12/25 09:39:45,2.44,0.32,51.03,0.0,6.87,32.3
2024/12/25 09:39:50,2.44,0.32,57.18,0.0,6.9,31.96
2024/12/25 09:39:55,2.43,0.25,50.61,0.0,6.98,29.47
2024/12/25 09:40:00,2.43,0.24,53.21,0.0,5.14,32.1
2024/12/25 09:40:05,2.43,0.44,50.93,0.0,9.03,30.0
2024/12/25 09:40:10,2.42,0.22,59.06,0.0,7.75,30.15
2024/12/25 09:40:15,2.42,0.48,51.87,0.0,9.13,29.8
2024/12/25 09:40:20,2.41,0.37,56.02,0.0,9.25,31.67
2024/12/25 09:40:25,2.42,0.29,52.76,0.0,5.92,30.76
2024/12/25 09:40:30,2.41,0.34,51.76,0.0,7.31,31.38
2024/12/25 09:40:35,2.41,0.36,55.53,0.0,9.28,31.74
2024/12/25 09:40:40,2.42,0.35,53.85,0.0,7.65,30.79
2024/12/25 09:40:45,2.41,0.21,58.67,0.0,9.15,31.02
2024/12/25 09:40:50,2.41,0.27,52.56,0.0,6.63,30.62
2024/12/25 09:40:55,2.41,0.27,50.78,0.0,8.13,31.85
2024/12/25 09:41:00,2.41,0.38,57.16,0.0,6.19,32.73
2024/12/25 09:41:05,2.41,0.26,53.29,0.0,5.87,29.75
2024/12/25 09:41:10,2.42,0.43,52.57,0.0,6.9,32.53
2024/12/25 09:41:15,2.42,0.44,55.43,0.0,6.04,32.54
2024/12/25 09:41:20,2.43,0.48,59.6,0.0,5.31,29.69
2024/12/25 09:41:25,2.43,0.48,51.75,0.0,5.51,30.73
2024/12/25 09:41:30,2.42,0.47,50.67,0.0,7.35,32.15
2024/12/25 09:41:35,2.42,0.2,52.91,0.0,7.5,29.76
2024/12/25 09:41:40,2.42,0.41,51.06,0.0,6.14,32.42
2024/12/25 09:41:45,2.41,0.3,56.09,0.0,5.14,32.35
2024/12/25 09:41:50,2.42,0.49,59.77,0.0,7.08,32.96
2024/12/25 09:41:55,2.41,0.36,55.78,0.0,8.2,30.46
2024/12/25 09:42:00,2.41,0.45,54.54,0.0,7.46,29.02
2024/12/25 09:42:05,2.41,0.29,56.22,0.0,9.97,30.46
2024/12/25 09:42:10,2.41,0.33,50.4,0.0,6.3,31.33
2024/12/25 09:42:15,2.42,0.42,56.59,0.0,6.34,29.53
2024/12/25 09:42:20,2.41,0.5,54.88,0.0,9.96,30.62
2024/12/25 09:42:25,2.41,0.26,56.52,0.0,8.15,29.44
2024/12/25 09:42:30,2.42,0.34,57.34,0.0,5.58,30.56
2024/12/25 09:42:35,2.43,0.41,52.26,0.0,8.01,31.54
2024/12/25 09:42:40,2.42,0.49,57.13,0.0,8.02,32.56
2024/12/25 09:42:45,2.41,0.44,51.61,0.0,6.55,31.77
2024/12/25 09:42:50,2.42,0.38,55.47,0.0,6.88,29.17
2024/12/25 09:42:55,2.43,0.3,51.52,0.0,6.39,30.47
2024/12/25 09:43:00,2.43,0.31,54.06,0.0,7.76,32.91
2024/12/25 09:43:05,2.42,0.45,53.1,0.0,7.9,29.07
2024/12/25 09:43:10,2.43,0.45,52.46,0.0,9.29,30.86
2024/12/25 09:43:15,2.44,0.28,58.28,0.0,8.8,32.57
2024/12/25 09:43:20,2.44,0.32,55.3,0.0,6.28,29.24
2024/12/25 09:43:25,2.45,0.45,52.57,0.0,6.8,31.33
2024/12/25 09:43:30,2.45,0.46,55.94,0.0,5.27,32.47
2024/12/25 09:43:35,2.45,0.28,56.26,0.0,6.44,29.06
2024/12/25 09:43:40,2.44,0.29,58.34,0.0,9.52,29.97
2024/12/25 09:43:45,2.45,0.26,50.07,0.0,6.68,29.25
2024/12/25 09:43:50,2.45,0.31,57.31,0.0,9.25,31.2
2024/12/25 09:43:55,2.44,0.36,56.14,0.0,9.67,30.45
2024/12/25 09:44:00,2.45,0.32,52.33,0.0,8.55,31.37
2024/12/25 09:44:05,2.45,0.45,57.93,0.0,9.46,30.95
2024/12/25 09:44:10,2.45,0.31,51.04,0.0,8.76,32.18
2024/12/25 09:44:15,2.44,0.4,54.0,0.0,5.44,29.1
2024/12/25 09:44:20,2.44,0.27,51.66,0.0,6.84,31.28
2024/12/25 09:44:25,2.44,0.27,59.37,0.0,8.37,32.16
2024/12/25 09:44:30,2.44,0.24,55.53,0.0,6.74,29.76
2024/12/25 09:44:35,2.44,0.23,57.85,0.0,5.99,32.04
2024/12/25 09:44:40,2.45,0.47,51.16,0.0,7.36,31.61
2024/12/25 09:44:45,2.45,0.48,51.8,0.0,6.71,31.62
2024/12/25 09:44:50,2.45,0.35,59.51,0.0,5.55,29.06
2024/12/25 09:44:55,2.45,0.45,53.38,0.0,9.29,31.57
2024/12/25 09:45:00,2.44,0.21,59.41,0.0,8.02,32.58
2024/12/25 09:45:05,2.44,0.39,51.63,0.0,5.4,29.03
2024/12/25 09:45:10,2.45,0.25,55.14,0.0,7.18,32.74
2024/12/25 09:45:15,2.45,0.26,57.31,0.0,5.24,29.45
2024/12/25 09:45:20,2.45,0.49,58.37,0.0,7.75,32.81
2024/12/25 09:45:25,2.45,0.43,53.16,0.0,5.45,32.96
2024/12/25 09:45:30,2.45,0.38,53.04,0.0,6.26,31.92
2024/12/25 09:45:35,2.44,0.29,56.88,0.0,6.2,30.44
2024/12/25 09:45:40,2.44,0.25,55.7,0.0,7.61,29.61
2024/12/25 09:45:45,2.43,0.37,55.98,0.0,9.53,31.43
2024/12/25 09:45:50,2.43,0.47,54.37,0.0,6.14,29.7
2024/12/25 09:45:55,2.43,0.24,51.75,0.0,5.14,30.71
2024/12/25 09:46:00,2.43,0.43,52.05,0.0,6.79,31.67
2024/12/25 09:46:05,2.44,0.27,56.01,0.0,6.13,32.47
2024/12/25 09:46:10,2.43,0.49,50.46,0.0,9.1,32.21
2024/12/25 09:46:15,2.43,0.3,51.09,0.0,5.73,30.69
2024/12/25 09:46:20,2.44,0.23,58.48,0.0,9.87,32.51
2024/12/25 09:46:25,2.44,0.22,54.13,0.0,8.05,29.15
2024/12/25 09:46:30,2.44,0.35,53.91,0.0,5.34,29.2
2024/12/25 09:46:35,2.45,0.23,50.01,0.0,7.1,30.7
2024/12/25 09:46:40,2.45,0.43,52.87,0.0,9.69,30.08
2024/12/25 09:46:45,2.45,0.49,50.75,0.0,8.27,30.22
2024/12/25 09:46:50,2.45,0.24,56.45,0.0,5.16,31.34
2024/12/25 09:46:55,2.45,0.22,55.47,0.0,7.43,31.81
2024/12/25 09:47:00,2.45,0.46,58.58,0.0,8.83,29.68
2024/12/25 09:47:05,2.45,0.32,58.2,0.0,6.66,31.94
2024/12/25 09:47:10,2.44,0.29,51.0,0.0,5.96,32.41
2024/12/25 09:47:15,2.44,0.34,53.55,0.0,9.82,32.18
2024/12/25 09:47:20,2.43,0.35,53.93,0.0,7.51,32.36
2024/12/25 09:47:25,2.44,0.31,58.35,0.0,5.69,30.75
2024/12/25 09:47:30,2.45,0.36,51.72,0.0,9.43,32.52
2024/12/25 09:47:35,2.45,0.32,55.56,0.0,6.0,31.5
2024/12/25 09:47:40,2.45,0.32,51.11,0.0,8.74,32.08
2024/12/25 09:47:45,2.44,0.37,59.11,0.0,9.04,29.91
2024/12/25 09:47:50,2.44,0.21,58.24,0.0,6.1,32.13
2024/12/25 09:47:55,2.43,0.36,55.96,0.0,6.32,31.9
2024/12/25 09:48:00,2.43,0.34,55.18,0.0,7.1,29.25
2024/12/25 09:48:05,2.43,0.47,55.62,0.0,7.86,32.58
2024/12/25 09:48:10,2.42,0.28,52.1,0.0,9.17,29.26
2024/12/25 09:48:15,2.43,0.4,54.47,0.0,5.14,32.2
2024/12/25 09:48:20,2.43,0.23,59.26,0.0,8.37,31.31
2024/12/25 09:48:25,2.44,0.43,52.79,0.0,9.87,32.17
2024/12/25 09:48:30,2.43,0.21,52.57,0.0,6.93,29.01
2024/12/25 09:48:35,2.44,0.39,51.61,0.0,9.42,31.33
2024/12/25 09:48:40,2.44,0.3,54.33,0.0,8.03,31.29
2024/12/25 09:48:45,2.44,0.45,53.85,0.0,6.8,32.16
2024/12/25 09:48:50,2.45,0.36,52.27,0.0,7.0,30.97
2024/12/25 09:48:55,2.45,0.22,55.81,0.0,5.11,30.11
2024/12/25 09:49:00,2.45,0.36,55.6,0.0,9.6,30.44
2024/12/25 09:49:05,2.45,0.38,58.99,0.0,9.46,31.62
2024/12/25 09:49:10,2.45,0.28,51.39,0.0,5.7,32.32
2024/12/25 09:49:15,2.44,0.34,51.58,0.0,6.86,29.59
2024/12/25 09:49:20,2.45,0.21,54.27,0.0,9.0,29.16
2024/12/25 09:49:25,2.44,0.35,55.87,0.0,8.7,30.0
2024/12/25 09:49:30,2.45,0.34,59.29,0.0,6.94,30.0
2024/12/25 09:49:35,2.44,0.24,56.07,0.0,7.05,32.3
2024/12/25 09:49:40,2.43,0.48,58.15,0.0,9.63,31.07
2024/12/25 09:49:45,2.44,0.3,52.68,0.0,8.51,32.29
2024/12/25 09:49:50,2.43,0.43,55.2,0.0,8.18,30.73
2024/12/25 09:49:55,2.43,0.35,59.4,0.0,8.24,31.06
2024/12/25 09:50:00,2.43,0.38,58.39,0.0,6.48,32.17
2024/12/25 09:50:05,2.43,0.3,57.28,0.0,5.0,31.39
2024/12/25 09:50:10,2.42,0.36,56.31,0.0,8.33,29.98
2024/12/25 09:50:15,2.42,0.31,55.22,0.0,7.85,31.1
2024/12/25 09:50:20,2.43,0.3,51.06,0.0,5.17,31.83
2024/12/25 09:50:25,2.43,0.32,51.55,0.0,8.11,32.33
2024/12/25 09:50:30,2.43,0.23,52.42,0.0,5.59,29.58
2024/12/25 09:50:35,2.42,0.26,57.37,0.0,6.78,30.77
2024/12/25 09:50:40,2.43,0.31,52.88,0.0,9.14,29.54
2024/12/25 09:50:45,2.43,0.33,51.34,0.0,8.63,29.9
2024/12/25 09:50:50,2.43,0.49,56.06,0.0,7.2,32.9
2024/12/25 09:50:55,2.44,0.49,57.75,0.0,6.78,29.01
2024/12/25 09:51:00,2.45,0.39,59.38,0.0,9.91,32.05
2024/12/25 09:51:05,2.44,0.33,52.1,0.0,9.86,30.61
2024/12/25 09:51:10,2.44,0.33,52.95,0.0,5.45,29.1
2024/12/25 09:51:15,2.44,0.36,55.1,0.0,6.01,30.18
2024/12/25 09:51:20,2.44,0.47,56.87,0.0,5.44,30.57
2024/12/25 09:51:25,2.44,0.36,54.15,0.0,5.35,29.16
2024/12/25 09:51:30,2.44,0.44,56.45,0.0,7.11,29.79
2024/12/25 09:51:35,2.44,0.48,51.74,0.0,8.26,29.61
2024/12/25 09:51:40,2.43,0.46,59.84,0.0,6.65,29.7
2024/12/25 09:51:45,2.43,0.41,54.72,0.0,7.48,29.23
2024/12/25 09:51:50,2.42,0.32,50.06,0.0,8.86,30.66
2024/12/25 09:51:55,2.42,0.39,56.3,0.0,7.09,32.52
2024/12/25 09:52:00,2.42,0.33,57.78,0.0,9.78,32.74
2024/12/25 09:52:05,2.42,0.3,52.55,0.0,9.08,31.62
2024/12/25 09:52:10,2.42,0.29,57.82,0.0,9.11,31.15
2024/12/25 09:52:15,2.41,0.31,55.78,0.0,8.42,31.48
2024/12/25 09:52:20,2.41,0.39,52.4,0.0,6.46,30.39
2024/12/25 09:52:25,2.41,0.48,50.14,0.0,6.78,29.86
2024/12/25 09:52:30,2.4,0.41,55.6,0.0,6.23,29.47
2024/12/25 09:52:35,2.4,0.2,52.29,0.0,7.04,31.7
2024/12/25 09:52:40,2.41,0.3,51.84,0.0,7.23,29.25
2024/12/25 09:52:45,2.41,0.21,57.11,0.0,6.28,32.91
2024/12/25 09:52:50,2.42,0.44,51.68,0.0,6.26,29.86
2024/12/25 09:52:55,2.41,0.27,55.35,0.0,8.75,30.63
2024/12/25 09:53:00,2.41,0.32,52.68,0.0,5.35,30.54
2024/12/25 09:53:05,2.41,0.22,50.6,0.0,7.61,31.32
2024/12/25 09:53:10,2.41,0.25,50.08,0.0,9.43,32.57
2024/12/25 09:53:15,2.42,0.48,54.15,0.0,8.07,32.28
2024/12/25 09:53:20,2.42,0.46,55.94,0.0,9.05,30.68
2024/12/25 09:53:25,2.42,0.25,58.66,0.0,7.91,32.07
2024/12/25 09:53:30,2.42,0.32,55.45,0.0,5.26,32.38
2024/12/25 09:53:35,2.43,0.31,50.32,0.0,8.69,31.92
2024/12/25 09:53:40,2.44,0.31,54.79,0.0,9.9,29.36
2024/12/25 09:53:45,2.45,0.21,50.62,0.0,5.55,30.83
2024/12/25 09:53:50,2.45,0.41,59.23,0.0,5.95,32.09
2024/12/25 09:53:55,2.45,0.48,52.15,0.0,6.18,32.06
2024/12/25 09:54:00,2.44,0.43,55.12,0.0,5.43,29.6
2024/12/25 09:54:05,2.45,0.39,57.17,0.0,8.82,31.36
2024/12/25 09:54:10,2.45,0.33,56.98,0.0,9.41,30.64
2024/12/25 09:54:15,2.45,0.3,54.8,0.0,8.23,32.42
2024/12/25 09:54:20,2.45,0.31,56.21,0.0,8.53,30.97
2024/12/25 09:54:25,2.44,0.34,58.22,0.0,7.02,30.66
2024/12/25 09:54:30,2.45,0.23,59.55,0.0,6.34,30.3
2024/12/25 09:54:35,2.45,0.36,52.86,0.0,7.51,29.61
2024/12/25 09:54:40,2.45,0.42,55.31,0.0,6.92,31.96
2024/12/25 09:54:45,2.45,0.3,51.3,0.0,7.18,32.27
2024/12/25 09:54:50,2.45,0.34,53.29,0.0,8.84,31.12
2024/12/25 09:54:55,2.44,0.4,55.0,0.0,5.51,32.83
2024/12/25 09:55:00,2.44,0.44,56.04,0.0,6.42,31.69
2024/12/25 09:55:05,2.43,0.44,55.6,0.0,8.26,30.98
2024/12/25 09:55:10,2.42,0.23,58.21,0.0,7.61,32.89
2024/12/25 09:55:15,2.43,0.38,57.09,0.0,6.79,29.71
2024/12/25 09:55:20,2.43,0.46,52.37,0.0,7.8,32.84
2024/12/25 09:55:25,2.43,0.45,58.25,0.0,7.94,32.76
2024/12/25 09:55:30,2.42,0.23,58.28,0.0,6.71,29.85
2024/12/25 09:55:35,2.43,0.26,54.83,0.0,7.35,29.27
2024/12/25 09:55:40,2.42,0.27,56.36,0.0,5.98,31.74
2024/12/25 09:55:45,2.41,0.22,55.06,0.0,7.92,30.68
2024/12/25 09:55:50,2.41,0.33,55.59,0.0,7.15,31.84
2024/12/25 09:55:55,2.41,0.47,56.87,0.0,9.04,32.79
2024/12/25 09:56:00,2.42,0.46,52.29,0.0,6.13,32.93
2024/12/25 09:56:05,2.41,0.37,55.5,0.0,9.47,30.87
2024/12/25 09:56:10,2.41,0.36,55.26,0.0,7.07,30.0
2024/12/25 09:56:15,2.41,0.49,53.78,0.0,6.67,29.24
2024/12/25 09:56:20,2.41,0.42,53.18,0.0,5.8,29.81
2024/12/25 09:56:25,2.42,0.45,58.57,0.0,9.49,29.9
